Date,nvda,tsla,aapl,msft,gold,spy
2020-03-16,4.8931803703308105,29.67133331298828,58.90865707397461,130.14102172851562,1485.9000244140625,223.80360412597656
2020-03-17,5.413146018981934,28.68000030517578,61.49886703491211,140.8563690185547,1524.9000244140625,235.8871917724609
2020-03-18,5.053131103515625,24.08133316040039,59.99338912963867,134.92689514160156,1477.300048828125,223.9435577392578
2020-03-19,5.306013107299805,28.50933265686035,59.5337142944336,137.1468505859375,1478.5999755859375,224.41943359375
2020-03-20,5.126132011413574,28.50200080871582,55.75418472290039,131.99581909179688,1484.0,214.74827575683597
2020-03-23,5.299036026000977,28.952667236328125,54.56972503662109,130.67918395996094,1567.0,209.2575225830078
2020-03-24,6.208162784576416,33.66666793823242,60.044464111328125,142.55738830566406,1660.199951171875,228.21694946289065
2020-03-25,6.119467258453369,35.95000076293945,59.71368408203125,141.19271850585938,1632.300048828125,231.6333923339844
2020-03-26,6.40897274017334,35.21066665649414,62.85600280761719,150.0244598388672,1650.0999755859375,245.158447265625
2020-03-27,6.2966084480285645,34.29066848754883,60.25363159179688,143.86434936523438,1623.9000244140625,237.85623168945312
2020-03-30,6.617006778717041,33.47533416748047,61.97313690185547,153.98385620117188,1622.0,245.58078002929688
2020-03-31,6.567427635192871,34.93333435058594,61.846675872802734,151.56211853027344,1583.4000244140625,241.92027282714844
2020-04-01,6.055935859680176,32.104000091552734,58.59248733520508,146.180419921875,1578.199951171875,231.03268432617188
2020-04-02,6.36487340927124,30.29800033569336,59.570194244384766,149.2075653076172,1625.699951171875,236.3638610839844
2020-04-03,6.076863765716553,32.000667572021484,58.71408081054688,147.8333740234375,1633.699951171875,232.9474334716797
2020-04-06,6.687017440795898,34.41600036621094,63.83614730834961,158.82740783691406,1677.0,248.5936279296875
2020-04-07,6.453568458557129,36.36333465576172,63.09677505493164,157.1167755126953,1664.800048828125,248.84706115722656
2020-04-08,6.650890827178955,36.589332580566406,64.71170806884766,158.69287109375,1665.4000244140625,257.200439453125
2020-04-09,6.551233291625977,38.20000076293945,65.17867279052734,158.70248413085938,1736.199951171875,261.1144104003906
2020-04-13,6.723142147064209,43.39666748046875,66.4579849243164,159.05804443359375,1744.800048828125,258.7303161621094
2020-04-14,7.074434757232666,47.32600021362305,69.8143310546875,166.9287872314453,1756.699951171875,266.36102294921875
2020-04-15,6.996951103210449,48.65533447265625,69.17710876464844,165.1797332763672,1727.199951171875,260.701416015625
2020-04-16,7.342264175415039,49.68066787719727,69.72679138183594,170.13858032226562,1720.4000244140625,261.9591064453125
2020-04-17,7.282968044281006,50.25933456420898,68.78067779541016,171.63780212402344,1689.199951171875,269.0360717773437
2020-04-20,7.151669025421143,49.75733184814453,67.35301208496094,168.2357635498047,1701.5999755859375,264.2961730957031
2020-04-21,6.714671611785889,45.78133392333984,65.27111053466797,161.27796936035156,1678.199951171875,256.27130126953125
2020-04-22,7.129245758056641,48.80733489990234,67.15115356445312,166.75582885742188,1728.699951171875,261.9591064453125
2020-04-23,7.075930118560791,47.04199981689453,66.89090728759766,164.73765563964844,1733.300048828125,261.9402160644531
2020-04-24,7.214951515197754,48.34333419799805,68.82202911376953,167.7456817626953,1723.5,265.5914306640625
2020-04-27,7.401561260223389,53.25,68.87066650390625,167.26516723632812,1711.9000244140625,269.4208068847656
2020-04-28,7.259050846099853,51.27466583251953,67.75431823730469,163.19044494628906,1710.5,268.1819152832031
2020-04-29,7.435943126678467,53.367332458496094,69.979736328125,170.51336669921875,1703.4000244140625,275.2025146484375
2020-04-30,7.281972408294678,52.12533187866211,71.45601654052734,172.22396850585938,1684.199951171875,272.64019775390625
2020-05-01,7.045285224914551,46.75466537475586,70.30562591552734,167.76486206054688,1694.5,265.42242431640625
2020-05-04,7.257307529449463,50.74599838256836,71.30035400390625,171.86842346191406,1706.9000244140625,266.1545104980469
2020-05-05,7.31834602355957,51.2140007019043,72.37049865722656,173.7135772705078,1704.4000244140625,268.6136779785156
2020-05-06,7.41925048828125,52.172000885009766,73.1171646118164,175.42416381835938,1684.199951171875,266.79278564453125
2020-05-07,7.595643520355225,52.00266647338867,73.87356567382812,176.44285583496094,1721.800048828125,270.0120849609375
2020-05-08,7.785739898681641,54.62799835205078,75.63187408447266,177.480712890625,1709.9000244140625,274.47979736328125
2020-05-11,8.037873268127441,54.08599853515625,76.82196044921875,179.46046447753906,1695.300048828125,274.5361022949219
2020-05-12,7.7757744789123535,53.96066665649414,75.94401550292969,175.3953399658203,1704.4000244140625,269.0641784667969
2020-05-13,7.753351211547852,52.73066711425781,75.02704620361328,172.7429656982422,1713.9000244140625,264.3055114746094
2020-05-14,8.002994537353516,53.55533218383789,75.48797607421875,173.4925537109375,1738.0999755859375,267.46856689453125
2020-05-15,8.461668968200684,53.27799987792969,75.04170227050781,176.0200653076172,1753.4000244140625,268.6980895996094
2020-05-18,8.720276832580566,54.242000579833984,76.80976867675781,177.70179748535156,1731.800048828125,276.8824768066406
2020-05-19,8.77534008026123,53.867332458496094,76.36592102050781,176.4716796875,1744.199951171875,274.0386657714844
2020-05-20,8.939274787902832,54.37066650390625,77.8510971069336,178.91946411132812,1750.5999755859375,278.694091796875
2020-05-21,8.745193481445312,55.17333221435547,77.27069091796875,176.7704315185547,1720.5,276.7699584960937
2020-05-22,8.995331764221191,54.45866775512695,77.76818084716797,176.84751892089844,1734.5999755859375,277.29559326171875
2020-05-26,8.687889099121094,54.5913314819336,77.2414321899414,174.9779510498047,1704.800048828125,280.7120056152344
2020-05-27,8.496047973632812,54.68199920654297,77.57796478271484,175.209228515625,1710.300048828125,284.8887023925781
2020-05-28,8.457931518554688,53.72066879272461,77.61211395263672,174.81411743164062,1713.300048828125,284.3630676269531
2020-05-29,8.845097541809082,55.66666793823242,77.5364990234375,176.59698486328125,1736.9000244140625,285.6302185058594
2020-06-01,8.776084899902344,59.87333297729492,78.49005126953125,176.1922149658203,1737.800048828125,286.7846374511719
2020-06-02,8.795021057128906,58.77066802978516,78.8534164428711,178.19671630859375,1725.199951171875,289.15924072265625
2020-06-03,8.739461898803711,58.86399841308594,79.28749084472656,178.63037109375,1697.800048828125,293.0074768066406
2020-06-04,8.740459442138672,57.62533187866211,78.60466766357422,176.27894592285156,1718.9000244140625,292.2378234863281
2020-06-05,8.893502235412598,59.04399871826172,80.84339141845703,180.403564453125,1676.199951171875,299.7276611328125
2020-06-08,8.778847694396973,63.32799911499024,81.32137298583984,181.52145385742188,1698.300048828125,303.3506774902344
2020-06-09,9.019128799438477,62.711334228515625,83.88935089111328,182.90914916992188,1714.699951171875,301.0887145996094
2020-06-10,9.338926315307615,68.336669921875,86.04761505126953,189.69358825683597,1713.300048828125,299.4085388183594
2020-06-11,8.770120620727539,64.85600280761719,81.91641998291016,179.50730895996094,1732.0,282.14801025390625
2020-06-12,8.90596866607666,62.35200119018555,82.62364959716797,180.9239959716797,1729.300048828125,285.52691650390625
2020-06-15,9.14650058746338,66.05999755859375,83.6454849243164,182.08041381835935,1720.300048828125,288.1925048828125
2020-06-16,9.041563034057615,65.47533416748047,85.86227416992188,186.5422821044922,1729.5999755859375,293.739501953125
2020-06-17,9.208563804626465,66.11933135986328,85.7427749633789,187.18798828125,1729.199951171875,292.5193786621094
2020-06-18,9.190618515014648,66.9306640625,85.77693176269531,189.1924743652344,1724.800048828125,292.63201904296875
2020-06-19,9.233739852905272,66.72666931152344,85.2867431640625,188.06494140625,1745.9000244140625,290.95965576171875
2020-06-22,9.498449325561523,66.28800201416016,87.51815032958984,193.2881622314453,1756.699951171875,292.8262634277344
2020-06-23,9.421927452087402,66.78533172607422,89.38622283935547,194.5795135498047,1772.0999755859375,294.1743469238281
2020-06-24,9.208065032958984,64.0566635131836,87.8083724975586,190.65728759765625,1765.800048828125,286.6702575683594
2020-06-25,9.461809158325195,65.73200225830078,88.97408294677734,193.06651306152344,1762.0999755859375,289.7435607910156
2020-06-26,9.127803802490234,63.982666015625,86.24027252197266,189.2021026611328,1772.5,282.8617858886719
2020-06-29,9.172670364379885,67.29000091552734,88.22783660888672,191.2354736328125,1774.800048828125,287.0191345214844
2020-06-30,9.469537734985352,71.98733520507812,88.96432495117188,196.12142944335935,1793.0,290.6957092285156
2020-07-01,9.501691818237305,74.64199829101562,88.79605102539062,197.26821899414065,1773.199951171875,292.7319641113281
2020-07-02,9.583698272705078,80.57733154296875,88.79605102539062,198.77154541015625,1784.0,294.3439636230469
2020-07-06,9.81002140045166,91.43866729736328,91.17134857177734,203.0503387451172,1788.5,298.8878479003906
2020-07-07,9.842426300048828,92.65733337402344,90.88846588134766,200.6893310546875,1804.199951171875,295.8052062988281
2020-07-08,10.185653686523438,91.05867004394533,93.00527954101562,205.10305786132807,1815.5,298.06768798828125
2020-07-09,10.477785110473633,92.9520034790039,93.40523529052734,206.5389709472656,1799.199951171875,296.3708190917969
2020-07-10,10.448122024536133,102.97666931152344,93.5686264038086,205.9125213623047,1798.199951171875,299.3970642089844
2020-07-13,10.02239227294922,99.8040008544922,93.13697052001952,199.55218505859372,1811.0,296.8045349121094
2020-07-14,10.346176147460938,101.12000274658205,94.67822265625,200.78570556640625,1810.5999755859373,300.6508178710937
2020-07-15,10.196869850158691,103.06732940673828,95.3293685913086,200.4869384765625,1811.4000244140625,303.4129333496094
2020-07-16,10.10464572906494,100.04266357421876,94.1563491821289,196.5165863037109,1798.699951171875,302.4136962890625
2020-07-17,10.171196937561035,100.05599975585938,93.96613311767578,195.5142822265625,1808.300048828125,303.2904052734375
2020-07-20,10.479527473449709,109.53333282470705,95.94638061523438,203.917724609375,1815.9000244140625,305.741455078125
2020-07-21,10.297821044921877,104.55733489990234,94.62213897705078,201.1711578369141,1842.4000244140625,306.3919677734375
2020-07-22,10.407743453979492,106.15533447265624,94.8879623413086,204.0622711181641,1864.0999755859373,308.1359558105469
2020-07-23,10.099661827087402,100.87133026123048,90.56900787353516,195.1866149902344,1889.0999755859373,304.4593505859375
2020-07-24,10.164220809936523,94.46666717529295,90.3446273803711,193.99166870117188,1897.300048828125,302.4984436035156
2020-07-27,10.390543937683104,102.63999938964844,92.48582458496094,196.4490509033203,1931.0,304.7044677734375
2020-07-28,10.18515682220459,98.43267059326172,90.9665069580078,194.68556213378903,1944.699951171875,302.7719116210937
2020-07-29,10.43441104888916,99.94066619873048,92.710205078125,196.65142822265625,1953.5,306.49560546875
2020-07-30,10.582473754882812,99.16600036621094,93.83200073242188,196.49725341796875,1942.300048828125,305.4020690917969
2020-07-31,10.58322048187256,95.38400268554688,103.65516662597656,197.56695556640625,1962.800048828125,307.8153381347656
2020-08-03,10.977542877197266,99.0,106.26701354980467,208.6783447265625,1966.0,309.9553527832031
2020-08-04,11.194400787353516,99.13333129882812,106.97669219970705,205.54632568359372,2001.199951171875,311.15264892578125
2020-08-05,11.253223419189451,99.00133514404295,107.36441802978516,205.2090606689453,2031.0999755859373,313.0851745605469
2020-08-06,11.30182933807373,99.30533599853516,111.1103057861328,208.49526977539065,2051.5,315.1780700683594
2020-08-07,11.166232109069824,96.84733581542967,108.5841293334961,204.7657470703125,2010.0999755859373,315.4042663574219
2020-08-10,11.13183307647705,94.5713348388672,110.1623764038086,200.6893310546875,2024.4000244140625,316.3470153808594
2020-08-11,10.817771911621094,91.6259994506836,106.88615417480467,195.9961395263672,1932.5999755859373,313.73565673828125
2020-08-12,11.406267166137695,103.65066528320312,110.43844604492188,201.5951995849609,1934.9000244140625,318.1098937988281
2020-08-13,11.40900707244873,108.06666564941406,112.39292907714844,201.1230010986328,1956.699951171875,317.5348205566406
2020-08-14,11.52964973449707,110.04733276367188,112.2927474975586,201.3157501220703,1937.0,317.5442199707031
2020-08-17,12.300353050231934,122.3759994506836,111.99958801269533,202.6456298828125,1985.0,318.5528869628906
2020-08-18,12.22433090209961,125.80599975585938,112.93285369873048,203.8117218017578,1999.4000244140625,319.2411499023437
2020-08-19,12.102444648742676,125.23533630371094,113.07455444335938,202.5751800537109,1958.699951171875,317.9119567871094
2020-08-20,12.104936599731444,133.45533752441406,115.58363342285156,207.2893829345703,1933.800048828125,318.9017028808594
2020-08-21,12.645824432373049,136.6653289794922,121.5399398803711,205.78237915039065,1934.5999755859373,320.0329895019531
2020-08-24,12.682467460632324,134.27999877929688,122.99359893798828,206.42962646484372,1927.699951171875,323.2759704589844
2020-08-25,12.71212673187256,134.8893280029297,121.9845733642578,209.1151580810547,1911.800048828125,324.4072265625
2020-08-26,12.73505687713623,143.54466247558594,123.64347076416016,213.6361389160156,1940.699951171875,327.6595458984375
2020-08-27,12.590740203857422,149.25,122.1653823852539,218.88169860839844,1921.5999755859373,328.3760070800781
2020-08-28,13.108695030212402,147.55999755859375,121.96749114990234,221.13250732421875,1964.5999755859373,330.49713134765625
2020-08-31,13.334771156311035,166.10667419433594,126.1036605834961,217.86737060546875,1967.5999755859373,329.2998352050781
2020-09-01,13.78407096862793,158.35000610351562,131.12672424316406,219.5482635498047,1968.199951171875,332.4014587402344
2020-09-02,14.3081636428833,149.1233367919922,128.40997314453125,223.7793884277344,1934.4000244140625,337.2092590332031
2020-09-03,12.980722427368164,135.6666717529297,118.12936401367188,209.9169769287109,1927.5999755859373,325.6044311523437
2020-09-04,12.588769912719728,139.44000244140625,118.20752716064452,206.97059631347656,1923.9000244140625,322.94598388671875
2020-09-08,11.8811674118042,110.06999969482422,110.25274658203124,195.7744140625,1933.0,314.12213134765625
2020-09-09,12.681024551391602,122.09333038330078,114.6503677368164,204.1111602783203,1944.699951171875,320.32525634765625
2020-09-10,12.278851509094238,123.77999877929688,110.90750122070312,198.392333984375,1954.199951171875,314.7632141113281
2020-09-11,12.13199520111084,124.23999786376952,109.45142364501952,197.0978546142578,1937.800048828125,314.9234924316406
2020-09-14,12.837851524353027,139.8733367919922,112.73497009277344,198.43096923828125,1953.0999755859373,319.0714111328125
2020-09-15,12.956284523010254,149.9199981689453,112.91087341308594,201.6864471435547,1956.300048828125,320.6835021972656
2020-09-16,12.481059074401855,147.25332641601562,109.57846069335938,198.08319091796875,1960.199951171875,319.4108581542969
2020-09-17,12.43019676208496,141.14332580566406,107.8292007446289,196.01589965820312,1940.0,316.6014404296875
2020-09-18,12.156678199768066,147.38333129882812,104.4088363647461,193.58154296875,1952.0999755859373,312.9566345214844
2020-09-21,12.483802795410156,149.79666137695312,107.57511138916016,195.658447265625,1901.199951171875,309.4734802246094
2020-09-22,12.60398006439209,141.41000366210938,109.26573944091795,200.3726806640625,1898.5999755859373,312.62530517578125
2020-09-23,12.091354370117188,126.7866668701172,104.6824722290039,193.77471923828125,1859.9000244140625,305.3752136230469
2020-09-24,12.315004348754885,129.26333618164062,105.7574234008789,196.286376953125,1868.300048828125,306.189208984375
2020-09-25,12.839349746704102,135.77999877929688,109.7250518798828,200.7590484619141,1857.699951171875,311.13934326171875
2020-09-28,13.000168800354004,140.39999389648438,112.34406280517578,202.32400512695312,1872.800048828125,316.30718994140625
2020-09-29,13.190409660339355,139.69000244140625,111.49385833740234,200.21807861328125,1894.300048828125,314.58453369140625
2020-09-30,13.494344711303713,143.00332641601562,113.17473602294922,203.18377685546875,1887.5,316.9696655273437
2020-10-01,13.578117370605469,149.3866729736328,114.13243103027344,205.2414093017578,1908.4000244140625,319.0046691894531
2020-10-02,13.02734661102295,138.3633270263672,110.44821166992188,199.1844940185547,1900.199951171875,315.975830078125
2020-10-05,13.60604476928711,141.89332580566406,113.84901428222656,203.23208618164065,1912.5,321.5791015625
2020-10-06,13.699793815612791,137.9933319091797,110.58502960205078,198.9139404296875,1901.0999755859373,317.007568359375
2020-10-07,13.92668342590332,141.76666259765625,112.46134185791016,202.7007751464844,1883.5999755859373,322.52557373046875
2020-10-08,13.801770210266112,141.97332763671875,112.35384368896484,203.4252777099609,1888.5999755859373,325.38397216796875
2020-10-09,13.725975036621094,144.6666717529297,114.30833435058594,208.47756958007807,1919.5,328.28973388671875
2020-10-12,14.18798542022705,147.43333435058594,121.56925964355467,213.8777008056641,1922.5,333.5710754394531
2020-10-13,14.210175514221191,148.88333129882812,118.34435272216795,215.2880859375,1888.5,331.39422607421875
2020-10-14,14.057586669921877,153.76666259765625,118.43231201171876,213.35601806640625,1901.300048828125,329.3119506835937
2020-10-15,13.932671546936035,149.6266632080078,117.96321868896484,212.19680786132807,1903.199951171875,328.90484619140625
2020-10-16,13.774592399597168,146.55667114257812,116.31166076660156,212.19680786132807,1900.800048828125,328.7061462402344
2020-10-19,13.46168041229248,143.61000061035156,113.3408660888672,206.94161987304688,1906.4000244140625,323.7087097167969
2020-10-20,13.609037399291992,140.64666748046875,114.83604431152344,207.3570251464844,1910.4000244140625,325.0054016113281
2020-10-21,13.488609313964844,140.8800048828125,114.21061706542967,207.5019073486328,1924.5999755859373,324.39013671875
2020-10-22,13.325298309326172,141.92999267578125,113.11609649658205,207.5888519287109,1901.0999755859373,326.1695861816406
2020-10-23,13.553936958312988,140.2100067138672,112.42224884033205,208.88333129882807,1902.0,327.2769775390625
2020-10-26,13.106135368347168,140.0933380126953,112.43201446533205,202.9423065185547,1902.699951171875,321.2289733886719
2020-10-27,13.360950469970703,141.55999755859375,113.9467544555664,206.00457763671875,1908.800048828125,320.1214904785156
2020-10-28,12.593259811401367,135.33999633789062,108.66961669921876,195.79367065429688,1876.199951171875,309.1801452636719
2020-10-29,12.989198684692385,136.94332885742188,112.69586181640624,197.76438903808597,1865.5999755859373,312.32244873046875
2020-10-30,12.500508308410645,129.34666442871094,106.38287353515624,195.59083557128903,1877.4000244140625,309.0665588378906
2020-11-02,12.547133445739746,133.50332641601562,106.29490661621094,195.45559692382807,1890.4000244140625,312.5306396484375
2020-11-03,12.984710693359377,141.3000030517578,107.92692565917967,199.4162750244141,1908.5,318.0486755371094
2020-11-04,13.757389068603516,140.32666015625,112.33431243896484,209.03787231445312,1894.5999755859373,325.1568603515625
2020-11-05,14.122161865234377,146.02999877929688,116.32146453857422,215.7034454345703,1945.300048828125,331.4983215332031
2020-11-06,14.523088455200195,143.31666564941406,116.18931579589844,216.1188201904297,1950.300048828125,331.4225769042969
2020-11-09,13.59432601928711,140.4199981689453,113.8692398071289,210.96994018554688,1853.199951171875,335.587158203125
2020-11-10,12.735876083374023,136.7866668701172,113.52660369873048,203.84068298339844,1875.4000244140625,335.094970703125
2020-11-11,13.382143020629885,139.0433349609375,116.9724349975586,209.1924591064453,1860.699951171875,337.58428955078125
2020-11-12,13.420790672302246,137.25332641601562,116.6983413696289,208.12014770507807,1872.5999755859373,334.3093566894531
2020-11-13,13.261469841003418,136.1666717529297,116.74729919433594,209.15380859375,1885.699951171875,338.9377136230469
2020-11-16,13.479134559631348,136.02999877929688,117.76538848876952,209.84933471679688,1887.300048828125,343.1685485839844
2020-11-17,13.38638401031494,147.20333862304688,116.87454223632812,207.1734619140625,1884.5,341.3228759765625
2020-11-18,13.392867088317873,162.2133331298828,115.54319763183594,204.442138671875,1873.5,337.2151184082031
2020-11-19,13.404335021972656,166.42333984375,116.1403579711914,205.7400054931641,1861.0999755859373,338.6348571777344
2020-11-20,13.052777290344238,163.20333862304688,114.86772918701172,203.7738342285156,1872.5999755859373,336.31591796875
2020-11-23,13.104887962341309,173.9499969482422,111.4512710571289,203.502685546875,1837.800048828125,338.3320007324219
2020-11-24,12.923126220703123,185.1266632080078,112.74347686767578,207.1347503662109,1804.800048828125,343.78375244140625
2020-11-25,13.199383735656738,191.3333282470703,113.5853271484375,207.14439392089844,1805.699951171875,343.2536926269531
2020-11-27,13.22581386566162,195.2533264160156,114.13355255126952,208.46163940429688,1781.9000244140625,344.2096252441406
2020-11-30,13.365687370300291,189.1999969482422,116.5417251586914,207.338134765625,1775.699951171875,342.685791015625
2020-12-01,13.354219436645508,194.9199981689453,120.13440704345705,209.41082763671875,1814.0999755859373,346.43389892578125
2020-12-02,13.508308410644531,189.60667419433597,120.48680877685548,208.5972442626953,1825.699951171875,347.1626892089844
2020-12-03,13.364151000976562,197.7933349609375,120.34976959228516,207.50277709960935,1836.800048828125,347.0679931640625
2020-12-04,13.526015281677246,199.67999267578125,119.67428588867188,207.61898803710935,1835.9000244140625,350.0589904785156
2020-12-07,13.574400901794434,213.9199981689453,121.14269256591795,207.55120849609372,1861.800048828125,349.33966064453125
2020-12-08,13.318262100219728,216.6266632080078,121.75941467285156,209.2170867919922,1870.800048828125,350.3617553710937
2020-12-09,12.900005340576172,201.4933319091797,119.2142105102539,205.13951110839844,1834.5999755859373,347.21954345703125
2020-12-10,12.941408157348633,209.02333068847656,120.64344024658205,203.89976501464844,1833.5999755859373,347.1058959960937
2020-12-11,12.98231029510498,203.3300018310547,119.83092498779295,206.55360412597656,1839.800048828125,346.6989440917969
2020-12-14,13.277107238769531,213.27667236328125,119.2142105102539,207.4640350341797,1828.699951171875,345.14666748046875
2020-12-15,13.328737258911133,211.0833282470703,125.18567657470705,207.396240234375,1852.300048828125,349.8129272460937
2020-12-16,13.211016654968262,207.58999633789065,125.11714935302734,212.3842620849609,1856.0999755859373,350.3617553710937
2020-12-17,13.30953311920166,218.63333129882807,125.98839569091795,212.51988220214844,1887.199951171875,352.321044921875
2020-12-18,13.240447998046877,231.6666717529297,123.99138641357422,211.7159881591797,1885.699951171875,350.914306640625
2020-12-21,13.300552368164062,216.6199951171875,125.52828216552734,215.59019470214844,1879.199951171875,349.6596069335937
2020-12-22,13.24668025970459,213.44667053222656,129.10137939453125,216.8977508544922,1866.5999755859373,349.0702209472656
2020-12-23,12.978318214416504,215.32666015625,128.20077514648438,214.06956481933597,1874.699951171875,349.3839111328125
2020-12-24,12.96285629272461,220.58999633789065,129.18951416015625,215.74517822265625,1879.9000244140625,350.74322509765625
2020-12-28,12.86933135986328,221.22999572753903,133.81005859375,217.8856658935547,1877.199951171875,353.7563781738281
2020-12-29,12.912476539611816,221.9966735839844,132.02841186523438,217.1011199951172,1879.699951171875,353.0815124511719
2020-12-30,13.114495277404783,231.5933380126953,130.90261840820312,214.70883178710935,1891.0,353.58526611328125
2020-12-31,13.023961067199709,235.22332763671875,129.8943328857422,215.4255523681641,1893.0999755859373,355.3817138671875
2021-01-04,13.082322120666504,243.2566680908203,126.68343353271484,210.84426879882807,1944.699951171875,350.5436096191406
2021-01-05,13.372880935668944,245.0366668701172,128.24969482421875,211.04766845703125,1952.699951171875,352.9579162597656
